    3.303520e+01     1.822512e-04
    3.308180e+01     1.814832e-04
    3.312841e+01     1.807194e-04
    3.317502e+01     1.799599e-04
    3.322162e+01     1.792046e-04
    3.326823e+01     1.784535e-04
    3.331483e+01     1.777064e-04
    3.336144e+01     1.769635e-04
    3.340805e+01     1.762247e-04
    3.345465e+01     1.754899e-04
    3.350126e+01     1.747592e-04
    3.354787e+01     1.740324e-04
    3.359447e+01     1.733096e-04
    3.364108e+01     1.725908e-04
    3.368769e+01     1.718758e-04
    3.373429e+01     1.711648e-04
    3.378090e+01     1.704575e-04
    3.382751e+01     1.697541e-04
    3.387411e+01     1.690545e-04
    3.392072e+01     1.683587e-04
    3.396733e+01     1.676666e-04
    3.401393e+01     1.669782e-04
    3.406054e+01     1.662935e-04
    3.410715e+01     1.656124e-04
    3.415375e+01     1.649350e-04
    3.420036e+01     1.642611e-04
    3.424697e+01     1.635909e-04
    3.429357e+01     1.629243e-04
    3.434018e+01     1.622612e-04
    3.438679e+01     1.616016e-04
    3.443339e+01     1.609455e-04
    3.448000e+01     1.602929e-04
    3.452661e+01     1.596438e-04
    3.457321e+01     1.589982e-04
    3.461982e+01     1.583559e-04
    3.466643e+01     1.577171e-04
    3.471303e+01     1.570816e-04
    3.475964e+01     1.564495e-04
    3.480625e+01     1.558208e-04
    3.485285e+01     1.551953e-04
    3.489946e+01     1.545732e-04
    3.494607e+01     1.539543e-04
    3.499267e+01     1.533387e-04
    3.503928e+01     1.527264e-04
    3.508589e+01     1.521172e-04
    3.513249e+01     1.515113e-04
    3.517910e+01     1.509085e-04
    3.522571e+01     1.503089e-04
    3.527231e+01     1.497124e-04
    3.531892e+01     1.491190e-04
    3.536553e+01     1.485287e-04
    3.541213e+01     1.479414e-04
    3.545874e+01     1.473572e-04
    3.550535e+01     1.467761e-04
    3.555195e+01     1.461979e-04
    3.559856e+01     1.456228e-04
    3.564517e+01     1.450505e-04
    3.569177e+01     1.444813e-04
    3.573838e+01     1.439149e-04
    3.578498e+01     1.433515e-04
    3.583159e+01     1.427909e-04
    3.587820e+01     1.422332e-04
    3.592480e+01     1.416783e-04
    3.597141e+01     1.411263e-04
    3.601802e+01     1.405770e-04
    3.606462e+01     1.400305e-04
    3.611123e+01     1.394868e-04
    3.615784e+01     1.389459e-04
    3.620444e+01     1.384077e-04
    3.625105e+01     1.378722e-04
    3.629766e+01     1.373395e-04
    3.634426e+01     1.368094e-04
    3.639087e+01     1.362820e-04
    3.643748e+01     1.357573e-04
    3.648408e+01     1.352352e-04
    3.653069e+01     1.347158e-04
    3.657730e+01     1.341990e-04
    3.662390e+01     1.336847e-04
    3.667051e+01     1.331731e-04
    3.671712e+01     1.326640e-04
    3.676372e+01     1.321575e-04
    3.681033e+01     1.316536e-04
    3.685694e+01     1.311521e-04
    3.690354e+01     1.306532e-04
    3.695015e+01     1.301567e-04
    3.699676e+01     1.296628e-04
    3.704336e+01     1.291713e-04
    3.708997e+01     1.286822e-04
    3.713658e+01     1.281956e-04
    3.718318e+01     1.277114e-04
    3.722979e+01     1.272296e-04
    3.727640e+01     1.267502e-04
    3.732300e+01     1.262731e-04
    3.736961e+01     1.257985e-04
    3.741622e+01     1.253261e-04
    3.746282e+01     1.248561e-04
    3.750943e+01     1.243884e-04
    3.755604e+01     1.239229e-04
    3.760264e+01     1.234598e-04
    3.764925e+01     1.229989e-04
    3.769586e+01     1.225403e-04
    3.774246e+01     1.220839e-04
